id,name_formal,state,official_sk,district_sk,party,gov_type,city,district_id,valid_to,last_name,valid_from,first_name,links,chamber_id,num_officials,chamber_type
201318,California State Assembly,CA,134688,752698,Democrat,STATE,,4,2018-12-03 00:00:00+00,Aguiar-Curry,2016-12-05 00:00:00+00,Cecilia,#,2446,1,LOWER
185089,California State Assembly,CA,32837,752665,Democrat,STATE,,39,2017-11-27 00:00:00+00,Bocanegra,2016-12-05 00:00:00+00,Raul,#,2446,1,LOWER
122143,Oakland City Council,CA,8783,1777,,LOCAL,Oakland,7,2015-01-05 00:00:00+00,Reid,1997-01-01 00:00:00+00,Larry,#,2823,1,LOWER
16319,United States House of Representatives,CA,16319,945,Democrat,NATIONAL,,35,2013-01-03 00:00:00+00,Waters,2011-01-06 00:00:00+00,Maxine,#,4507,0,LOWER
194496,California State Assembly,CA,6590,752679,Democrat,STATE,,78,2018-12-03 00:00:00+00,Gloria,2016-12-05 00:00:00+00,Todd,134818,2446,1,LOWER
54713,San Francisco Board of Supervisors,CA,17523,1523,,LOCAL,San Francisco,5,2009-01-08 00:00:00+00,Mirkarimi,2003-01-08 00:00:00+00,Ross,#,2636,1,LOWER
194567,Sunnyvale City Council,CA,168711,858370,,LOCAL,Sunnyvale,At Large,2018-12-31 00:00:00+00,Hendricks,2015-07-28 00:00:00+00,Glenn,#,3377,1,LOWER
181337,San Francisco Board of Supervisors,CA,54716,859501,,LOCAL,San Francisco,7,2021-01-08 00:00:00+00,Yee,2013-01-08 00:00:00+00,Norman,#,2636,1,LOWER
122052,Bakersfield City Council,CA,15158,869,,LOCAL,Bakersfield,3,2014-12-01 00:00:00+00,Weir,2006-12-01 00:00:00+00,Ken,#,2613,1,LOWER
178396,Fresno City Council,CA,134366,1430,,LOCAL,Fresno,5,2019-01-08 00:00:00+00,Chavez,2017-01-03 00:00:00+00,Luis,#,2614,1,LOWER
12634,California Senate,CA,12634,820,Democrat,STATE,,23,2008-12-01 00:00:00+00,Kuehl,0001-01-01 00:00:00+00,Sheila,181381,1403,0,UPPER
156174,Bakersfield City Council,CA,134017,841032,,LOCAL,Bakersfield,5,2017-01-05 00:00:00+00,Tkac,2016-12-01 00:00:00+00,Jeff,#,2613,1,LOWER
56587,Los Angeles City Council,CA,14608,485,,LOCAL,Los Angeles,10,2013-07-01 00:00:00+00,Wesson,2005-07-01 00:00:00+00,Herb,#,4327,0,LOWER
194547,Irvine City Council,CA,7261,858335,,LOCAL,Irvine,At Large,2018-12-01 00:00:00+00,Wagner,2016-12-13 00:00:00+00,Donald,106433,3371,1,LOWER
58577,Oxnard City Council,CA,48862,2202,,LOCAL,Oxnard,At Large,2013-06-11 00:00:00+00,VACANT,0001-01-01 14:55:00+00,VACANT,#,4241,4,LOWER
80054,California State Assembly,CA,3210,752690,Democrat,STATE,,16,2014-12-01 00:00:00+00,Buchanan,2012-12-03 00:00:00+00,Joan,#,2446,1,LOWER
106978,California Senate,CA,2242,752762,Democrat,STATE,,35,2016-12-05 00:00:00+00,Hall,2014-12-10 00:00:00+00,Isadore,80147,1403,1,UPPER
196593,Escondido City Council,CA,174128,859234,,LOCAL,Escondido,At Large,2018-12-10 00:00:00+00,Abed,2015-10-03 00:00:00+00,Sam,#,4384,1,LOWER
15781,Stockton Mayor,CA,15781,294,,LOCAL,Stockton,STOCKTON,2008-12-31 00:00:00+00,Chavez,0001-01-01 00:00:00+00,Edward,#,2651,0,EXEC
86835,San Jose Mayor,CA,923,284,,LOCAL,San Jose,SAN JOSE,2015-01-01 00:00:00+00,Reed,2007-01-09 00:00:00+00,Chuck,#,2639,1,EXEC
195422,Santa Clara City Council,CA,171516,858680,,LOCAL,Santa Clara,At Large,2021-01-01 00:00:00+00,Watanabe,2017-01-01 00:00:00+00,Kathy,#,4269,1,LOWER
103867,United States House of Representatives,CA,17546,757207,Democrat,NATIONAL,,20,2017-01-03 00:00:00+00,Farr,2013-01-03 00:00:00+00,Sam,#,4507,1,LOWER
10159,California Senate,CA,10159,732,Republican,STATE,,17,2011-02-18 00:00:00+00,Runner,2008-12-01 00:00:00+00,George,#,1403,0,UPPER
159553,United States House of Representatives,CA,1184,757198,Democrat,NATIONAL,,53,2019-01-03 00:00:00+00,Davis,2013-01-03 00:00:00+00,Susan,#,4507,1,LOWER
200097,Richmond City Council,CA,168428,858341,,LOCAL,Richmond,At Large,2019-01-08 00:00:00+00,Butt,2015-01-13 00:00:00+00,Tom,#,3482,1,LOWER
3704,California Senate,CA,3704,772,Democrat,STATE,,2,2010-12-06 00:00:00+00,Wiggins,0001-01-01 00:00:00+00,Patricia,#,1403,0,UPPER
195834,United States House of Representatives,CA,10341,757212,Democrat,NATIONAL,,19,2019-01-03 00:00:00+00,Lofgren,2013-01-03 00:00:00+00,Zoe,#,4507,1,LOWER
176695,Richmond City Council,CA,168437,858341,,LOCAL,Richmond,At Large,2017-07-18 00:00:00+00,McLaughlin,2015-01-13 00:00:00+00,Gayle,#,3482,1,LOWER
11646,United States House of Representatives,CA,11646,954,Republican,NATIONAL,,48,2013-01-03 00:00:00+00,Campbell,2011-01-06 00:00:00+00,John,#,4507,0,LOWER
2262,United States House of Representatives,CA,2262,883,Republican,NATIONAL,,21,2013-01-03 00:00:00+00,Nunes,2011-01-06 00:00:00+00,Devin,#,4507,0,LOWER
192555,California Senate,CA,80087,752729,Republican,STATE,,28,2018-12-03 00:00:00+00,Stone,2014-12-01 00:00:00+00,Jeff,#,1403,1,UPPER
897,California Senate,CA,897,823,Democrat,STATE,,25,2012-12-03 00:00:00+00,Wright,2008-12-01 00:00:00+00,Roderick,#,1403,0,UPPER
24634,California Senate,CA,24634,724,,STATE,,32,2012-12-03 00:00:00+00,VACANT,2012-11-12 00:00:00+00,VACANT,#,1403,0,UPPER
184384,San Diego City Council,CA,24207,752541,Republican,LOCAL,San Diego,7,2020-12-07 00:00:00+00,Sherman,2012-12-03 00:00:00+00,Scott,#,4259,1,LOWER
176665,Jurupa Valley City Council,CA,173554,859145,,LOCAL,Jurupa Valley,At Large,2019-01-01 00:00:00+00,Berkson,2017-01-01 00:00:00+00,Brian,#,4316,1,LOWER
134349,Fresno City Council,CA,134349,1430,,LOCAL,Fresno,5,2017-01-03 00:00:00+00,VACANT,2016-06-01 00:00:00+00,VACANT,#,2614,1,LOWER
201322,California State Assembly,CA,32788,752713,Republican,STATE,,23,2018-12-03 00:00:00+00,Patterson,2012-12-03 00:00:00+00,Jim,#,2446,1,LOWER
201132,Stockton Mayor,CA,54903,758102,,LOCAL,Stockton,STOCKTON,2021-01-01 00:00:00+00,Tubbs,2017-01-01 00:00:00+00,Michael,111508,2651,1,EXEC
195174,Burbank City Council,CA,169010,858405,,LOCAL,Burbank,At Large,2019-05-01 00:00:00+00,Gabel-Luddy,2015-05-01 00:00:00+00,Emily,#,3525,1,LOWER
198054,Garden Grove City Council,CA,174885,859302,,LOCAL,Garden Grove,At Large,2020-12-15 00:00:00+00,Jones,2016-12-20 00:00:00+00,Steven,#,4572,1,LOWER
35974,Los Angeles City Council,CA,12791,1630,,LOCAL,Los Angeles,6,2013-01-03 00:00:00+00,Cardenas,2003-07-01 00:00:00+00,Tony,183890,4327,0,LOWER
181347,San Jose City Council,CA,80944,2697,,LOCAL,San Jose,7,2019-01-01 00:00:00+00,Nguyen,2015-01-01 00:00:00+00,Tam,#,2638,1,LOWER
195418,Santa Clara City Council,CA,171509,858680,,LOCAL,Santa Clara,At Large,2019-01-01 00:00:00+00,Kolstad,2015-01-01 00:00:00+00,Pat,#,4269,1,LOWER
201319,California State Assembly,CA,3546,752725,Democrat,STATE,,7,2018-12-03 00:00:00+00,McCarty,2014-12-01 00:00:00+00,Kevin,80247,2446,1,LOWER
184789,Bakersfield City Council,CA,24226,841033,,LOCAL,Bakersfield,4,2018-11-07 00:00:00+00,Smith,2014-12-01 00:00:00+00,Bob,#,2613,1,LOWER
169056,Vista City Council,CA,168833,858425,,LOCAL,Vista,At Large,2018-12-01 00:00:00+00,Ritter,2014-12-01 00:00:00+00,Judy,#,3808,1,LOWER
122071,Berkeley City Council,CA,12735,871,,LOCAL,Berkeley,3,2014-12-01 00:00:00+00,Anderson,2008-12-01 00:00:00+00,Maxwell,#,4500,1,LOWER
67241,San Bernardino City Council,CA,15598,1511,,LOCAL,San Bernardino,5,2013-10-17 00:00:00+00,Kelley,0001-01-01 00:00:00+00,Chas,#,4333,1,LOWER
168642,Pasadena City Council,CA,168496,858338,,LOCAL,Pasadena,4,2019-05-06 00:00:00+00,Masuda,2015-05-04 00:00:00+00,Gene,#,4542,1,LOWER
122075,Berkeley City Council,CA,11073,1725,,LOCAL,Berkeley,7,2014-12-01 00:00:00+00,Worthington,2006-12-01 00:00:00+00,Kriss,#,4500,1,LOWER
1184,United States House of Representatives,CA,1184,851,Democrat,NATIONAL,,53,2013-01-03 00:00:00+00,Davis,2011-01-06 00:00:00+00,Susan,#,4507,0,LOWER
6639,California Senate,CA,6639,702,Democrat,STATE,,27,2012-12-03 00:00:00+00,Lowenthal,2008-12-01 00:00:00+00,Alan,162304,1403,0,UPPER
196569,Menlo Park City Council,CA,174801,859141,,LOCAL,Menlo Park,At Large,2018-11-30 00:00:00+00,Cline,2014-11-30 00:00:00+00,Richard,#,4379,1,LOWER
201336,Los Angeles County Board of Supervisors,CA,7087,2926,,LOCAL,Los Angeles,2,2020-12-07 00:00:00+00,Ridley-Thomas,2011-01-01 00:00:00+00,Mark,#,1614,1,LOWER
80965,San Diego City Council,CA,73138,752536,,LOCAL,San Diego,2,2014-12-08 00:00:00+00,Harris,2014-04-07 00:00:00+00,Ed,#,4259,1,LOWER
131330,Berkeley Mayor,CA,5023,841037,,LOCAL,Berkeley,BERKELEY,2016-12-01 00:00:00+00,Bates,2014-12-01 00:00:00+00,Tom,#,484,1,EXEC
21056,California Senate,CA,2533,732,Republican,STATE,,17,2012-12-03 00:00:00+00,Runner,2011-02-18 00:00:00+00,Sharon,#,1403,0,UPPER
197167,Rancho Cucamonga City Council,CA,175039,859296,,LOCAL,Rancho Cucamonga,At Large,2020-11-30 00:00:00+00,Spagnolo,2012-01-01 00:00:00+00,Sam,#,4546,1,LOWER
181379,Los Angeles County Board of Supervisors,CA,7084,2923,,LOCAL,Los Angeles,1,2018-12-03 00:00:00+00,Solis,2014-12-01 00:00:00+00,Hilda,112949,1614,1,LOWER
174569,Inglewood City Council,CA,171985,858942,,LOCAL,Inglewood,2,2021-06-01 00:00:00+00,Padilla,2013-06-01 00:00:00+00,Alex,#,4087,1,LOWER
195819,Oakland City Council,CA,25368,841066,,LOCAL,Oakland,1,2021-01-04 00:00:00+00,Kalb,2015-01-05 00:00:00+00,Dan,#,2823,1,LOWER
17546,United States House of Representatives,CA,17546,888,Democrat,NATIONAL,,17,2013-01-03 00:00:00+00,Farr,2011-01-06 00:00:00+00,Sam,#,4507,0,LOWER
11253,United States House of Representatives,CA,11253,837,Republican,NATIONAL,,45,2013-01-03 00:00:00+00,Bono Mack,2011-01-06 00:00:00+00,Mary,#,4507,0,LOWER
178003,Torrance City Council,CA,168998,858336,,LOCAL,Torrance,At Large,2018-06-12 00:00:00+00,Ashcraft,2014-06-10 00:00:00+00,Heidi,#,3409,1,LOWER
159502,United States House of Representatives,CA,34243,757203,Democrat,NATIONAL,,41,2019-01-03 00:00:00+00,Takano,2013-01-03 00:00:00+00,Mark,#,4507,1,LOWER
200142,Los Angeles County Board of Supervisors,CA,13589,758072,,LOCAL,Los Angeles,4,2020-12-07 00:00:00+00,Hahn,2016-12-05 00:00:00+00,Janice,21174,1614,1,LOWER
649,United States House of Representatives,CA,649,858,Democrat,NATIONAL,,7,2013-01-03 00:00:00+00,Miller,2011-01-06 00:00:00+00,George,#,4507,0,LOWER
6641,United States House of Representatives,CA,6641,921,Democrat,NATIONAL,,31,2013-01-03 00:00:00+00,Becerra,2011-01-06 00:00:00+00,Xavier,#,4507,0,LOWER
168959,El Cajon City Council,CA,168926,858427,,LOCAL,El Cajon,At Large,2020-12-01 00:00:00+00,McClellan,2016-12-01 00:00:00+00,W.,#,4515,1,LOWER
171675,Antioch City Council,CA,170370,858690,,LOCAL,Antioch,At Large,2018-12-01 00:00:00+00,Ogorchock,2014-12-09 00:00:00+00,Lori,#,3492,1,LOWER
199980,Inglewood City Council,CA,171984,858572,,LOCAL,Inglewood,1,2021-06-01 00:00:00+00,Dotson,2013-06-01 00:00:00+00,George,#,4087,1,LOWER
125871,San Bernardino City Council,CA,2706,1682,,LOCAL,San Bernardino,6,2016-03-07 00:00:00+00,Van Johnson,2004-03-01 00:00:00+00,Rikke,#,4333,1,LOWER
163368,United States House of Representatives,CA,16363,757196,Republican,NATIONAL,,50,2019-01-03 00:00:00+00,Hunter,2013-01-03 00:00:00+00,Duncan,#,4507,1,LOWER
43468,Fresno Mayor,CA,7026,190,,LOCAL,Fresno,FRESNO,2009-01-01 00:00:00+00,Autry,2001-01-02 00:00:00+00,Alan,#,2616,1,EXEC
174226,West Covina City Council,CA,170479,859007,,LOCAL,West Covina,At Large,2018-12-06 00:00:00+00,Warshaw,2013-12-05 00:00:00+00,Corey,#,4139,1,LOWER
196427,Chula Vista City Council,CA,170913,858462,,LOCAL,Chula Vista,4,2020-12-01 00:00:00+00,Diaz,2016-12-06 00:00:00+00,Mike,#,3848,1,LOWER
106393,California State Assembly,CA,3799,752676,Democrat,STATE,,48,2016-12-05 00:00:00+00,Hernández,2012-12-03 00:00:00+00,Roger,#,2446,1,LOWER
188702,Thousand Oaks City Council,CA,168661,858418,,LOCAL,Thousand Oaks,At Large,2018-12-01 00:00:00+00,Bill-de la Peña,2014-12-01 00:00:00+00,Claudia,#,3415,1,LOWER
184791,Bakersfield City Council,CA,3513,841029,,LOCAL,Bakersfield,6,2020-12-01 00:00:00+00,Sullivan,2014-12-01 00:00:00+00,Jacquie,#,2613,1,LOWER
196548,Palmdale City Council,CA,170725,858856,,LOCAL,Palmdale,4,2018-11-30 00:00:00+00,Carrillo,2016-11-30 00:00:00+00,Juan,#,3878,1,LOWER
80098,California State Assembly,CA,12787,752651,Republican,STATE,,42,2014-12-01 00:00:00+00,Nestande,2012-12-03 00:00:00+00,Brian,#,2446,1,LOWER
200680,California State Assembly,CA,79835,752687,Republican,STATE,,26,2018-12-03 00:00:00+00,Mathis,2014-12-01 00:00:00+00,Devon,#,2446,1,LOWER
196495,Modesto City Council,CA,171503,858540,,LOCAL,Modesto,4,2021-11-09 00:00:00+00,Zoslocki,2013-11-12 00:00:00+00,Bill,#,3818,1,LOWER
194113,San Francisco Board of Supervisors,CA,11082,859498,,LOCAL,San Francisco,2,2018-01-23 00:00:00+00,Farrell,2013-01-08 00:00:00+00,Mark,201326,2636,1,LOWER
54588,Los Angeles City Council,CA,5672,567,,LOCAL,Los Angeles,15,2013-07-01 00:00:00+00,Buscaino,2012-01-31 00:00:00+00,Joe,#,4327,0,LOWER
428,San Francisco Board of Supervisors,CA,428,745,,LOCAL,San Francisco,2,2011-01-08 00:00:00+00,Alioto-Pier,0001-01-01 00:00:00+00,Michela,#,2636,1,LOWER
9202,California Senate,CA,9202,767,Democrat,STATE,,3,2012-12-03 00:00:00+00,Leno,2008-12-01 00:00:00+00,Mark,#,1403,0,UPPER
33793,San Diego City Council,CA,3027,1686,,LOCAL,San Diego,6,2012-12-03 00:00:00+00,Zapf,0001-01-01 00:00:00+00,Lorie,#,4259,0,LOWER
55370,California Senate,CA,24634,752759,,STATE,,32,2013-05-20 00:00:00+00,VACANT,2012-12-03 00:00:00+00,VACANT,#,1403,1,UPPER
162388,United States House of Representatives,CA,3913,757223,Democrat,NATIONAL,,16,2019-01-03 00:00:00+00,Costa,2013-01-03 00:00:00+00,Jim,#,4507,1,LOWER
79796,California Senate,CA,46,752743,Democrat,STATE,,10,2014-12-01 00:00:00+00,Corbett,2012-12-03 00:00:00+00,Ellen,#,1403,1,UPPER
34420,United States House of Representatives,CA,11796,896,Republican,NATIONAL,,22,2013-01-03 00:00:00+00,McCarthy,2011-01-06 00:00:00+00,Kevin,#,4507,0,LOWER
178422,Berkeley City Council,CA,13000,841041,,LOCAL,Berkeley,6,2020-12-01 00:00:00+00,Wengraf,2014-12-01 00:00:00+00,Susan,#,4500,1,LOWER
58909,California State Assembly,CA,10762,752719,Democrat,STATE,,45,2013-07-01 00:00:00+00,Blumenfield,2012-12-03 00:00:00+00,Bob,184643,2446,1,LOWER
168643,Pasadena City Council,CA,168502,858388,,LOCAL,Pasadena,5,2021-05-03 00:00:00+00,Gordo,2017-05-01 00:00:00+00,Victor,#,4542,1,LOWER
63412,California State Assembly,CA,17818,752655,Democrat,STATE,,54,2013-09-26 00:00:00+00,Mitchell,2012-12-03 00:00:00+00,Holly,79792,2446,1,LOWER
195170,Ventura City Council,CA,168454,859440,,LOCAL,Ventura,At Large,2020-12-07 00:00:00+00,LaVere,2016-11-08 00:00:00+00,Matt,#,3479,7,LOWER
61174,Los Angeles City Council,CA,30465,758074,,LOCAL,Los Angeles,6,2013-08-05 00:00:00+00,VACANT,2013-07-01 00:00:00+00,VACANT,#,4327,1,LOWER
201170,California Senate,CA,32834,752739,Republican,STATE,,21,2020-12-07 00:00:00+00,Wilk,2016-12-05 00:00:00+00,Scott,106383,1403,1,UPPER
48589,California Senate,CA,17746,752736,Democrat,STATE,,16,2013-02-22 00:00:00+00,Rubio,2012-12-03 00:00:00+00,Michael,#,1403,1,UPPER
201340,Sacramento City Council,CA,79524,2672,,LOCAL,Sacramento,3,2018-11-27 00:00:00+00,Harris,2014-11-25 00:00:00+00,Jeff,#,2630,1,LOWER
176991,Rancho Cucamonga City Council,CA,175038,859296,,LOCAL,Rancho Cucamonga,At Large,2018-11-30 00:00:00+00,Alexander,2012-01-01 00:00:00+00,William,#,4546,1,LOWER
33794,San Diego City Council,CA,8387,1894,,LOCAL,San Diego,8,2012-12-03 00:00:00+00,Alvarez,2011-01-01 00:00:00+00,David,#,4259,0,LOWER
181411,Stockton City Council,CA,96164,758097,,LOCAL,Stockton,2,2021-01-01 00:00:00+00,Wright,2015-01-06 00:00:00+00,Daniel,#,4253,1,LOWER
106939,California Senate,CA,2010,752750,Democrat,STATE,,9,2016-12-05 00:00:00+00,Hancock,2012-12-03 00:00:00+00,Loni,#,1403,1,UPPER
178373,Oxnard Mayor,CA,906,250,,LOCAL,Oxnard,OXNARD,2018-12-01 00:00:00+00,Flynn,2012-12-04 00:00:00+00,Timothy,48427,530,1,EXEC
178026,Downey City Council,CA,171658,859006,,LOCAL,Downey,At Large,2020-11-06 00:00:00+00,Saab,2016-11-01 00:00:00+00,Alex,#,4056,1,LOWER
184375,San Bernardino City Council,CA,65452,1802,,LOCAL,San Bernardino,7,2021-01-01 00:00:00+00,Mulvihill,2013-11-24 00:00:00+00,James,#,4333,1,LOWER
106384,California State Assembly,CA,80027,752665,Democrat,STATE,,39,2016-12-05 00:00:00+00,Lopez,2014-12-01 00:00:00+00,Patty,#,2446,1,LOWER
136885,Anaheim City Council,CA,68518,758706,,LOCAL,Anaheim,At Large,2016-12-06 00:00:00+00,Kring,2013-09-24 00:00:00+00,Lucille,#,4255,2,LOWER
106344,California State Assembly,CA,10548,752722,Republican,STATE,,6,2016-12-05 00:00:00+00,Gaines,2012-12-03 00:00:00+00,Beth,#,2446,1,LOWER
200943,Escondido City Council,CA,174133,859119,,LOCAL,Escondido,4,2018-12-10 00:00:00+00,Morasco,2015-10-03 00:00:00+00,Michael,#,4384,1,LOWER
197166,Rancho Cucamonga City Council,CA,175036,859296,,LOCAL,Rancho Cucamonga,At Large,2018-11-30 00:00:00+00,Michael,2012-01-01 00:00:00+00,L.,#,4546,1,LOWER
12760,Long Beach City Council,CA,12760,2797,,LOCAL,Long Beach,1,2010-07-01 00:00:00+00,Lowenthal,0001-01-01 00:00:00+00,Bonnie,#,1473,1,LOWER
195167,Ventura City Council,CA,168456,859440,,LOCAL,Ventura,At Large,2018-11-30 00:00:00+00,Monahan,2015-11-09 00:00:00+00,James,#,3479,7,LOWER
20350,California Senate,CA,10540,755,Republican,STATE,,4,2010-12-06 00:00:00+00,Aanestad,0001-01-01 00:00:00+00,Sam,#,1403,0,UPPER
67722,California Senate,CA,10142,752737,Republican,STATE,,23,2013-12-01 00:00:00+00,Emmerson,2012-12-03 00:00:00+00,Bill,#,1403,1,UPPER
159548,United States House of Representatives,CA,34257,757197,Democrat,NATIONAL,,52,2019-01-03 00:00:00+00,Peters,2013-01-03 00:00:00+00,Scott,#,4507,1,LOWER
32677,California Senate,CA,8337,699,Democrat,STATE,,40,2012-12-03 00:00:00+00,Vargas,2010-12-06 00:00:00+00,Juan,188188,1403,0,UPPER
199995,El Monte City Council,CA,168993,858424,,LOCAL,El Monte,At Large,2020-11-03 00:00:00+00,Velasco,2015-11-03 00:00:00+00,Jerry,#,3812,1,LOWER
197168,Rancho Cucamonga City Council,CA,175040,859296,,LOCAL,Rancho Cucamonga,At Large,2018-11-30 00:00:00+00,Williams,2012-01-01 00:00:00+00,Diane,#,4546,1,LOWER
195821,Oakland City Council,CA,25371,841063,,LOCAL,Oakland,3,2021-01-04 00:00:00+00,McElhaney,2015-01-05 00:00:00+00,Lynette,#,2823,1,LOWER
178006,Torrance City Council,CA,169000,858336,,LOCAL,Torrance,At Large,2020-06-09 00:00:00+00,Griffiths,2016-06-14 00:00:00+00,Mike,#,3409,1,LOWER
196483,Lancaster City Council,CA,168515,858345,,LOCAL,Lancaster,At Large,2020-04-28 00:00:00+00,Mann,2016-04-26 00:00:00+00,Ken,#,4323,1,LOWER
191642,San Francisco Mayor,CA,54690,279,,LOCAL,San Francisco,SAN FRANCISCO,2018-01-24 00:00:00+00,Breed,2017-12-12 00:00:00+00,London,200032,2637,1,EXEC
194490,California State Assembly,CA,32940,752684,Republican,STATE,,75,2018-12-03 00:00:00+00,Waldron,2012-12-03 00:00:00+00,Marie,#,2446,1,LOWER
23120,San Diego City Council,CA,8845,1807,,LOCAL,San Diego,7,2012-12-03 00:00:00+00,Emerald,2008-01-01 00:00:00+00,Marti,#,4259,0,LOWER
54688,San Francisco Board of Supervisors,CA,14345,1291,,LOCAL,San Francisco,4,2013-02-27 00:00:00+00,Chu,0001-01-01 00:00:00+00,Carmen,#,2636,1,LOWER
181336,San Francisco Board of Supervisors,CA,54686,859500,,LOCAL,San Francisco,4,2019-01-08 00:00:00+00,Tang,2013-02-27 00:00:00+00,Katy,#,2636,1,LOWER
168478,Vallejo City Council,CA,168423,858340,,LOCAL,Vallejo,At Large,2021-01-01 00:00:00+00,McConnell,2016-12-05 00:00:00+00,Robert,#,3455,1,LOWER
126886,California State Assembly,CA,12908,752708,Democrat,STATE,,27,2016-12-05 00:00:00+00,Campos,2012-12-03 00:00:00+00,Nora,#,2446,1,LOWER
181351,San Jose Mayor,CA,3819,284,Democrat,LOCAL,San Jose,SAN JOSE,2019-01-01 00:00:00+00,Liccardo,2015-01-01 00:00:00+00,Sam,80955,2639,1,EXEC
194494,California State Assembly,CA,32880,752663,Democrat,STATE,,57,2018-12-03 00:00:00+00,Calderon,2012-12-03 00:00:00+00,Ian,#,2446,1,LOWER
199246,Long Beach City Council,CA,74662,2791,,LOCAL,Long Beach,3,2018-07-19 00:00:00+00,Price,2014-07-17 00:00:00+00,Suzie,#,1473,1,LOWER
168637,Orange City Council,CA,168530,858369,,LOCAL,Orange,At Large,2018-11-30 00:00:00+00,Smith,2004-11-01 00:00:00+00,Teresa,#,3793,1,LOWER
194497,California State Assembly,CA,32703,752688,Republican,STATE,,1,2018-12-03 00:00:00+00,Dahle,2012-12-03 00:00:00+00,Brian,#,2446,1,LOWER
201323,California State Assembly,CA,79731,752689,Democrat,STATE,,2,2018-12-03 00:00:00+00,Wood,2014-12-01 00:00:00+00,Jim,#,2446,1,LOWER
171020,United States House of Representatives,CA,151204,757232,,NATIONAL,,34,2017-07-13 00:00:00+00,VACANT,2017-01-25 00:00:00+00,VACANT,#,4507,1,LOWER
196566,Menlo Park City Council,CA,174798,859141,,LOCAL,Menlo Park,At Large,2018-11-30 00:00:00+00,Ohtaki,2014-11-30 00:00:00+00,Peter,#,4379,1,LOWER
200492,California Senate,CA,134665,752755,Democrat,STATE,,27,2020-12-07 00:00:00+00,Stern,2016-12-05 00:00:00+00,Henry,#,1403,1,UPPER
8551,United States House of Representatives,CA,8551,821,Democrat,NATIONAL,,1,2013-01-03 00:00:00+00,Thompson,2011-01-06 00:00:00+00,Michael,#,4507,0,LOWER
197983,Simi Valley City Council,CA,168536,858419,,LOCAL,Simi Valley,At Large,2020-12-01 00:00:00+00,Cavanaugh,2016-12-10 00:00:00+00,Dee Dee,#,3448,1,LOWER
122136,Oakland City Council,CA,25371,974,,LOCAL,Oakland,3,2015-01-05 00:00:00+00,McElhaney,2013-01-07 00:00:00+00,Lynette,#,2823,1,LOWER
192452,California Senate,CA,6751,752752,Democrat,STATE,,13,2020-12-07 00:00:00+00,Hill,2012-12-03 00:00:00+00,Gerald,#,1403,1,UPPER
126891,California State Assembly,CA,11560,752679,Democrat,STATE,,78,2016-12-05 00:00:00+00,Atkins,2012-12-03 00:00:00+00,Toni,192304,2446,1,LOWER
192548,California Senate,CA,10884,752761,Democrat,STATE,,25,2020-12-07 00:00:00+00,Portantino,2016-12-05 00:00:00+00,Anthony,#,1403,1,UPPER
196424,Chula Vista City Council,CA,170909,858536,,LOCAL,Chula Vista,2,2018-12-04 00:00:00+00,Aguilar,2014-12-02 00:00:00+00,Patricia,#,3848,1,LOWER
122056,Bakersfield City Council,CA,86853,1721,,LOCAL,Bakersfield,7,2014-12-01 00:00:00+00,Parlier,2014-11-05 00:00:00+00,Chris,#,2613,1,LOWER
185449,San Francisco Mayor,CA,13502,279,,LOCAL,San Francisco,SAN FRANCISCO,2017-12-12 00:00:00+00,Lee,2011-01-10 00:00:00+00,Edwin,#,2637,1,EXEC
187116,United States House of Representatives,CA,11015,757216,Democrat,NATIONAL,,12,2019-01-03 00:00:00+00,Pelosi,2013-01-03 00:00:00+00,Nancy,#,4507,1,LOWER
194481,California State Assembly,CA,134758,752676,Democrat,STATE,,48,2018-12-03 00:00:00+00,Rubio,2016-12-05 00:00:00+00,Blanca,#,2446,1,LOWER
177995,Corona City Council,CA,168657,858339,,LOCAL,Corona,At Large,2018-12-01 00:00:00+00,Spiegel,2014-12-01 00:00:00+00,Karen,#,3398,1,LOWER
10801,United States House of Representatives,CA,10801,893,Democrat,NATIONAL,,23,2013-01-03 00:00:00+00,Capps,2011-01-06 00:00:00+00,Lois,#,4507,0,LOWER
185321,Huntington Beach City Council,CA,171961,858920,,LOCAL,Huntington Beach,At Large,2018-11-26 00:00:00+00,Delgleize,2014-11-24 00:00:00+00,Barbara,#,3107,1,LOWER
54870,Stockton City Council,CA,9222,2858,,LOCAL,Stockton,3,2013-01-01 00:00:00+00,Canepa,2011-01-01 00:00:00+00,Paul,#,4253,0,LOWER
194491,California State Assembly,CA,32954,752681,Democrat,STATE,,79,2018-12-03 00:00:00+00,Weber,2012-12-03 00:00:00+00,Shirley,#,2446,1,LOWER
192579,Richmond City Council,CA,176694,858341,,LOCAL,Richmond,At Large,2017-09-05 00:00:00+00,VACANT,2017-07-18 00:00:00+00,VACANT,#,3482,1,LOWER
191266,San Mateo City Council,CA,172994,858947,,LOCAL,San Mateo,At Large,2022-12-05 00:00:00+00,Bonilla,2015-12-07 00:00:00+00,Rick,#,4413,1,LOWER
134816,San Diego City Council,CA,16976,1520,,LOCAL,San Diego,5,2012-12-03 00:00:00+00,DeMaio,2008-01-01 00:00:00+00,Carl,#,4259,0,LOWER
132004,San Jose City Council,CA,14270,2686,,LOCAL,San Jose,2,2017-01-01 00:00:00+00,Kalra,2009-01-01 00:00:00+00,Ash,194458,2638,1,LOWER
