last_name,links,first_name,valid_to,district_id,chamber_type,city,valid_from,name_formal,party,id,district_sk,state,chamber_id,gov_type,num_officials,official_sk
Williams,#,Roger,2019-01-03 00:00:00+00,000000000025,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,159966,757478,TX,4507,NATIONAL,1,33846
Wolff,#,Lana,2019-05-30 00:00:00+00,5,LOWER,Arlington,2013-05-30 00:00:00+00,Arlington City Council,,199208,758031,TX,1646,LOCAL,1,745
Woodard,#,William,2019-05-21 00:00:00+00,At Large,LOWER,Frisco,2016-05-17 00:00:00+00,Frisco City Council,,174500,858529,TX,3655,LOCAL,1,171603
Rodriguez,#,Ciro,2011-01-03 00:00:00+00,000000000023,LOWER,,2009-01-03 00:00:00+00,United States House of Representatives,Democrat,2189,1895,TX,4507,NATIONAL,0,2189
Stickland,#,Jonathan,2015-01-05 00:00:00+00,000000000092,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56811,754741,TX,2661,STATE,0,28609
Margolin,#,Ann,2013-06-03 00:00:00+00,000000000013,LOWER,Dallas,2011-06-01 00:00:00+00,Dallas City Council,,53106,538,TX,4287,LOCAL,0,8687
Gonzalez,#,Charles,2013-01-03 00:00:00+00,000000000020,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Democrat,14703,1902,TX,4507,NATIONAL,0,14703
VACANT,#,VACANT,2012-11-07 00:00:00+00,000000000041,LOWER,,2012-06-29 00:00:00+00,Texas House of Representatives,,23221,5913,TX,2661,STATE,0,20364
Cluck,#,Robert,2015-06-01 00:00:00+00,ARLINGTON,EXEC,Arlington,2003-06-01 00:00:00+00,Arlington Mayor,,109042,125,TX,362,LOCAL,1,3352
Miller,#,Rick,2015-01-05 00:00:00+00,000000000026,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56789,754675,TX,2661,STATE,0,28520
Van Duyne,#,Beth,2017-06-01 00:00:00+00,IRVING,EXEC,Irving,2014-06-01 00:00:00+00,Irving Mayor,,129824,760552,TX,2673,LOCAL,1,78761
Eissler,#,Rob,2013-01-08 00:00:00+00,000000000015,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,15349,5833,TX,2661,STATE,0,15349
Turner,#,Sylvester,2016-01-02 00:00:00+00,139,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,122985,760093,TX,2661,STATE,1,10808
Young,#,Tammy,2020-05-28 00:00:00+00,At Large,LOWER,Round Rock,2017-05-25 00:00:00+00,Round Rock City Council,,201260,858526,TX,4609,LOCAL,1,173952
Frank,#,James,2019-01-08 00:00:00+00,69,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,194255,760023,TX,2661,STATE,1,28581
Gardner,#,Michael,2018-11-13 00:00:00+00,4,LOWER,Odessa,2014-11-25 00:00:00+00,Odessa City Council,,176906,858857,TX,4197,LOCAL,1,173962
Rodriguez,#,Eddie,2013-01-08 00:00:00+00,000000000051,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,12456,5834,TX,2661,STATE,0,12456
Davis,#,Yvonne,2013-01-08 00:00:00+00,000000000111,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,11055,5799,TX,2661,STATE,0,11055
McCaul,#,Michael,2013-01-03 00:00:00+00,000000000010,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,8417,1868,TX,4507,NATIONAL,0,8417
Vo,#,Hubert,2015-01-05 00:00:00+00,000000000149,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56958,754798,TX,2661,STATE,0,17185
Lizarraga,#,Cissy,2019-06-30 00:00:00+00,8,LOWER,El Paso,2017-07-25 00:00:00+00,El Paso City Council,,200514,758051,TX,1376,LOCAL,1,172392
VACANT,#,VACANT,,62,LOWER,,2018-04-23 00:00:00+00,Texas House of Representatives,,198694,760016,TX,2661,STATE,1,198694
Hernandez,#,Ana,2019-01-08 00:00:00+00,143,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,193234,760097,TX,2661,STATE,1,2921
Macias,#,Nathan,2009-01-06 00:00:00+00,000000000073,LOWER,,0001-01-01 00:00:00+00,Texas House of Representatives,Republican,10618,5828,TX,2661,STATE,0,10618
Bookhout,#,Jim,2022-05-22 00:00:00+00,4,LOWER,Garland,2018-05-15 00:00:00+00,Garland City Council,,200073,858770,TX,3096,LOCAL,1,200073
Anderson,#,Rodney,2019-01-08 00:00:00+00,105,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,192927,760059,TX,2661,STATE,1,12027
Bennett,#,Jimmy,2016-05-30 00:00:00+00,At Large,LOWER,Arlington,2008-06-01 00:00:00+00,Arlington City Council,,112231,2001,TX,1646,LOCAL,3,9682
Chan,#,Elisa,2013-06-01 00:00:00+00,000000000009,LOWER,San Antonio,2011-06-01 00:00:00+00,San Antonio City Council,,53530,1952,TX,1560,LOCAL,0,7608
Kilpatrick,#,Jim,2019-05-31 00:00:00+00,3,LOWER,Killeen,2017-05-19 00:00:00+00,Killeen City Council,,201687,858793,TX,4522,LOCAL,1,174040
Isaac,#,Jason,2019-01-08 00:00:00+00,45,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193871,759999,TX,2661,STATE,1,4287
Homer,#,Mark,2011-01-01 00:00:00+00,000000000003,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,7146,5874,TX,2661,STATE,0,7146
Hopson,#,Chuck,2013-01-08 00:00:00+00,000000000011,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,6995,5811,TX,2661,STATE,0,6995
Garcia,#,Adrian,0001-01-02 00:00:00+00,H,LOWER,Houston,0001-01-01 00:00:00+00,Houston City Council,,6700,2991,TX,2814,LOCAL,1,6700
Springer,#,Drew,2015-01-05 00:00:00+00,000000000068,LOWER,,2013-01-08 16:43:04+00,Texas House of Representatives,Republican,57008,754717,TX,2661,STATE,0,44458
Annello,#,Alexsandra,2021-06-29 00:00:00+00,2,LOWER,El Paso,2017-06-27 00:00:00+00,El Paso City Council,,197533,758045,TX,1376,LOCAL,1,168569
Peckham,#,Will,2020-05-28 00:00:00+00,At Large,LOWER,Round Rock,2014-05-22 00:00:00+00,Round Rock City Council,,177058,858526,TX,4609,LOCAL,1,173955
Goldman,#,Craig,2015-01-05 00:00:00+00,000000000097,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56660,754746,TX,2661,STATE,0,28614
Cook,#,Byron,2015-01-05 00:00:00+00,000000000008,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56653,754657,TX,2661,STATE,0,16054
McClendon,#,Ruth,2015-01-05 00:00:00+00,000000000120,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56783,754769,TX,2661,STATE,0,16336
Doggett,#,Lloyd,2019-01-03 00:00:00+00,000000000035,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Democrat,162473,757488,TX,4507,NATIONAL,1,9146
Edwards,#,Amanda,2020-01-02 00:00:00+00,At Large,LOWER,Houston,2016-01-02 00:00:00+00,Houston City Council,,200431,3029,TX,2814,LOCAL,5,122992
Brick,#,Bob,2020-11-12 00:00:00+00,At Large,LOWER,College Station,2017-11-09 00:00:00+00,College Station City Council,,196609,858565,TX,3578,LOCAL,1,182406
Nelson,#,Tim,2020-05-19 00:00:00+00,At Large,LOWER,Frisco,2014-05-20 00:00:00+00,Frisco City Council,,197856,858529,TX,3655,LOCAL,1,171600
Flynn,#,Dan,2019-01-08 00:00:00+00,2,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193484,759956,TX,2661,STATE,1,7590
Hinojosa,#,Gina,2019-01-08 00:00:00+00,49,LOWER,,2017-01-10 00:00:00+00,Texas House of Representatives,Democrat,199318,760003,TX,2661,STATE,1,140704
Desai,#,Mitesh,2019-11-19 00:00:00+00,5,LOWER,Wichita Falls,2017-11-21 00:00:00+00,Wichita Falls City Council,,196602,858731,TX,3361,LOCAL,1,182717
Medina,#,Chris,2013-06-01 00:00:00+00,000000000007,LOWER,San Antonio,2011-06-01 00:00:00+00,San Antonio City Council,,53529,1801,TX,1560,LOCAL,0,9528
Brady,#,Kevin,2013-01-03 00:00:00+00,000000000008,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Republican,5651,1859,TX,4507,NATIONAL,0,5651
Hudspeth,#,Gerard,2019-05-31 00:00:00+00,1,LOWER,Denton,2017-05-31 00:00:00+00,Denton City Council,,201079,858461,TX,4530,LOCAL,1,174122
VACANT,#,VACANT ,2016-05-18 00:00:00+00,139,LOWER,,2016-01-02 00:00:00+00,Texas House of Representatives,,128858,760093,TX,2661,STATE,1,122984
Wilemon,#,Kathryn,2019-05-30 00:00:00+00,4,LOWER,Arlington,2013-05-30 00:00:00+00,Arlington City Council,,199207,758032,TX,1646,LOCAL,1,4903
Cayten,#,Phil,2019-07-01 00:00:00+00,6,LOWER,Pasadena,2017-07-01 00:00:00+00,Pasadena City Council,,197942,858659,TX,3350,LOCAL,1,173588
Thompson,#,Ed,2015-01-05 00:00:00+00,000000000029,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56942,754678,TX,2661,STATE,0,28521
Riddle,#,Debbie,2017-01-10 00:00:00+00,150,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112207,760104,TX,2661,STATE,1,3105
Getz,#,Mike,2019-05-07 00:00:00+00,2,LOWER,Beaumont,2017-05-09 00:00:00+00,Beaumont City Council,,174364,858467,TX,3661,LOCAL,1,171088
Menéndez,18188,Jose,2021-01-12 00:00:00+00,000000000026,UPPER,,2015-02-18 00:00:00+00,The Senate of Texas,Democrat,195325,754825,TX,2664,STATE,1,18188
Gonzalez,#,Mary,2019-01-08 00:00:00+00,75,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,194262,760029,TX,2661,STATE,1,28904
Moss,#,Frank ,2013-06-03 00:00:00+00,000000000005,LOWER,Fort Worth,2007-05-12 17:27:20+00,Fort Worth City Council,,54421,1436,TX,4217,LOCAL,0,54420
Joy,#,Latrelle,2020-05-08 00:00:00+00,6,LOWER,Lubbock,2012-05-18 00:00:00+00,Lubbock City Council,,197705,858560,TX,4622,LOCAL,1,174850
Garcia,#,Elba,2009-06-01 00:00:00+00,000000000001,LOWER,Dallas,2007-06-25 00:00:00+00,Dallas City Council,,10799,379,TX,4287,LOCAL,0,10799
Menéndez,#,Jose,2015-02-18 00:00:00+00,124,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,101081,760078,TX,2661,STATE,1,18188
Heflin,#,Joe,2011-01-01 00:00:00+00,000000000085,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,14040,5812,TX,2661,STATE,0,14040
Moody,#,Joseph,2011-01-01 00:00:00+00,000000000078,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,13726,5882,TX,2661,STATE,0,13726
Morrison,#,Geanie,2015-01-05 00:00:00+00,000000000030,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56792,754679,TX,2661,STATE,0,15932
Martinez,#,Mike,2015-01-06 00:00:00+00,AT LARGE,LOWER,Austin,2012-06-15 00:00:00+00,Austin City Council,,72416,2019,TX,4171,LOCAL,0,4981
Miles,5606,Borris,2021-01-12 00:00:00+00,000000000013,UPPER,,2017-01-10 00:00:00+00,The Senate of Texas,Democrat,195312,754812,TX,2664,STATE,1,5606
Leamon,#,Bruce,2109-07-01 00:00:00+00,2,LOWER,Pasadena,2013-07-01 00:00:00+00,Pasadena City Council,,188798,858854,TX,3350,LOCAL,1,173584
Burns,#,Joel,2013-06-03 00:00:00+00,000000000009,LOWER,Fort Worth,2008-01-01 00:00:00+00,Fort Worth City Council,,177545,1927,TX,4217,LOCAL,0,11612
Sellers,#,Linda,2019-05-27 00:00:00+00,1,LOWER,Tyler,2015-05-25 00:00:00+00,Tyler City Council,,177140,858711,TX,4113,LOCAL,1,173685
Otto,#,John,2013-01-08 00:00:00+00,000000000018,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,14112,5831,TX,2661,STATE,0,14112
Sheets,#,Kenneth,2017-01-10 00:00:00+00,107,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112115,760061,TX,2661,STATE,1,5690
Branch,#,Dan,2015-01-05 00:00:00+00,000000000108,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,44096,754757,TX,2661,STATE,0,10748
Darby,#,Drew,2019-01-08 00:00:00+00,72,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,194259,760026,TX,2661,STATE,1,17771
Birdwell,#,Brian,2021-01-12 00:00:00+00,000000000022,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Republican,195321,754821,TX,2664,STATE,1,18182
Morgan,#,Sam,2021-06-29 00:00:00+00,4,LOWER,El Paso,2017-06-27 00:00:00+00,El Paso City Council,,195840,758047,TX,1376,LOCAL,1,168570
Moody,#,Joe,2015-01-05 00:00:00+00,000000000078,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56790,754727,TX,2661,STATE,0,28587
Houston,#,Ora,2019-01-06 00:00:00+00,1,LOWER,Austin,2015-01-06 00:00:00+00,Austin City Council,Nonpartisan,181239,759552,TX,4171,LOCAL,1,89973
Chenault,#,DeAndra,2019-11-19 00:00:00+00,2,LOWER,Wichita Falls,2015-05-31 00:00:00+00,Wichita Falls City Council,,184816,858736,TX,3361,LOCAL,1,173702
Simmons,#,Ron,2015-01-05 00:00:00+00,000000000065,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56812,754714,TX,2661,STATE,0,28562
Fallon,#,Pat,2015-01-05 00:00:00+00,000000000106,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56735,754755,TX,2661,STATE,0,28257
Jackson Lee,#,Sheila,2019-01-03 00:00:00+00,000000000018,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Democrat,159973,757471,TX,4507,NATIONAL,1,16773
Lawrence,#,James,2018-06-01 00:00:00+00,At Large,LOWER,Carrollton,2015-05-01 00:00:00+00,Carrollton City Council,,194201,858944,TX,3667,LOCAL,1,171556
Pickett,#,Joseph,2019-01-08 00:00:00+00,79,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,194266,760033,TX,2661,STATE,1,5603
Lavender,#,George,2013-01-08 00:00:00+00,000000000001,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,5646,5875,TX,2661,STATE,0,5646
Schwertner,195304,Charles ,2013-01-08 00:00:00+00,000000000020,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,7701,5819,TX,2661,STATE,0,7701
Atkins,#,Tennell,2019-06-01 00:00:00+00,8,LOWER,Dallas,2017-06-01 00:00:00+00,Dallas City Council,,179589,758055,TX,4287,LOCAL,1,2608
VACANT,#,VACANT,2017-07-25 00:00:00+00,8,LOWER,El Paso,2017-07-20 00:00:00+00,El Paso City Council,,181793,758051,TX,1376,LOCAL,1,181792
Riddle,#,Debbie,2013-01-08 00:00:00+00,000000000150,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,3105,5839,TX,2661,STATE,0,3105
Vacant,#,Vacant,2012-07-17 00:00:00+00,At Large,LOWER,Arlington,0001-01-01 00:00:00+00,Arlington City Council,,20119,2001,TX,1646,LOCAL,3,8755
Watts,#,Chris,2020-05-19 00:00:00+00,At Large,LOWER,Denton,2014-05-31 00:00:00+00,Denton City Council,,200983,858599,TX,4530,LOCAL,1,174121
Williams,#,Anthony,2020-05-14 00:00:00+00,At Large,LOWER,Abilene,2017-06-26 00:00:00+00,Abilene City Council,,198861,858645,TX,3691,LOCAL,1,171280
Rivera,#,Robert,2013-05-30 00:00:00+00,000000000003,LOWER,Arlington,2011-05-01 00:00:00+00,Arlington City Council,,54427,859,TX,1646,LOCAL,0,15644
Carona,#,John,2015-01-13 00:00:00+00,000000000016,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Republican,82175,754815,TX,2664,STATE,1,15588
Morrison,#,Geanie,2019-01-08 00:00:00+00,30,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193502,759984,TX,2661,STATE,1,15932
Taylor,11974,Larry,2021-01-12 00:00:00+00,000000000011,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Republican,195310,754810,TX,2664,STATE,1,11974
Muñoz,#,Sergio ,2013-01-08 00:00:00+00,000000000036,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,15128,5914,TX,2661,STATE,0,15128
Orr,#,Rob,2015-01-05 00:00:00+00,000000000058,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56796,754707,TX,2661,STATE,0,2531
Zerwas,#,John,2015-01-05 00:00:00+00,000000000028,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,57003,754677,TX,2661,STATE,0,3057
Rodriguez,#,Justin,2019-01-08 00:00:00+00,125,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,192836,760079,TX,2661,STATE,1,28305
Ashby,#,Trent,2019-01-08 00:00:00+00,57,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193884,760011,TX,2661,STATE,1,28894
Rowe,#,Louis,0001-01-02 00:00:00+00,000000000009,LOWER,San Antonio,2008-01-01 00:00:00+00,San Antonio City Council,,9309,1952,TX,1560,LOCAL,0,9309
Troxclair,#,Ellen,2019-01-06 00:00:00+00,8,LOWER,Austin,2015-01-06 00:00:00+00,Austin City Council,Nonpartisan,200447,759559,TX,4171,LOCAL,1,90148
Casper,#,Jeff,2019-05-20 00:00:00+00,At Large,LOWER,Mesquite,2015-05-18 00:00:00+00,Mesquite City Council,,200552,858527,TX,3748,LOCAL,1,173577
Powell Torres,#,Lynn,2010-05-01 00:00:00+00,000000000003,LOWER,Lufkin,2007-05-01 00:00:00+00,Lufkin City Council,,16198,950,TX,1662,LOCAL,0,16198
Reynolds,#,Ron ,2013-01-08 00:00:00+00,000000000027,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,6015,5898,TX,2661,STATE,0,6015
Sheets,#,Kenneth ,2015-01-05 00:00:00+00,000000000107,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56819,754756,TX,2661,STATE,0,5690
Robinson,#,David,2020-01-02 00:00:00+00,At Large,LOWER,Houston,2014-01-02 00:00:00+00,Houston City Council,,181465,3029,TX,2814,LOCAL,5,69691
Flores,#,Kino,2011-01-01 00:00:00+00,000000000036,LOWER,,2009-01-01 00:00:00+00,Texas House of Representatives,Democrat,15078,5914,TX,2661,STATE,0,15078
Gohmert,#,Louie,2019-01-03 00:00:00+00,000000000001,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Republican,186958,757454,TX,4507,NATIONAL,1,9855
Creighton,15878,Brandon,2021-01-12 00:00:00+00,000000000004,UPPER,,2014-08-26 00:00:00+00,The Senate of Texas,Republican,200256,754803,TX,2664,STATE,1,15878
Dutton,#,Harold,2015-01-05 00:00:00+00,000000000142,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Democrat,56663,754791,TX,2661,STATE,0,568
Perry,#,Charles ,2014-09-30 00:00:00+00,000000000083,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,77947,754732,TX,2661,STATE,0,13456
Kuempel,#,John,2015-01-05 00:00:00+00,000000000044,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56770,754693,TX,2661,STATE,0,6709
Davis,#,Wendy,2015-01-13 00:00:00+00,000000000010,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Democrat,82163,754809,TX,2664,STATE,1,3321
McClendon,#,Ruth,2016-01-31 00:00:00+00,120,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,125393,760074,TX,2661,STATE,1,16336
Landtroop,#,Jim ,2013-01-08 00:00:00+00,000000000085,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,2657,5812,TX,2661,STATE,0,2657
Miles,#,Borris,2017-01-10 00:00:00+00,146,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,112200,760100,TX,2661,STATE,1,5606
Noe,#,Michiel,2019-06-30 00:00:00+00,5,LOWER,El Paso,2013-06-25 00:00:00+00,El Paso City Council,,179203,758048,TX,1376,LOCAL,1,4486
Williams,#,Jeff,2019-06-01 00:00:00+00,ARLINGTON,EXEC,Arlington,2015-06-01 00:00:00+00,Arlington Mayor,,199203,125,TX,362,LOCAL,1,109041
Craddick,#,Tom,2013-01-08 00:00:00+00,000000000082,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,16905,5879,TX,2661,STATE,0,16905
Driver,#,Joe,2013-01-08 00:00:00+00,000000000113,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,1479,5785,TX,2661,STATE,0,1479
Montgomery,#,Hilda,2019-05-23 00:00:00+00,At Large,LOWER,Round Rock,2018-01-11 00:00:00+00,Round Rock City Council,,191012,858526,TX,4609,LOCAL,1,191010
Raney,#,John,2019-01-08 00:00:00+00,14,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,193230,759968,TX,2661,STATE,1,18359
Hinojosa,#,Rubén,2017-01-03 00:00:00+00,000000000015,LOWER,,2013-01-03 00:00:00+00,United States House of Representatives,Democrat,105802,757468,TX,4507,NATIONAL,1,10101
Sheets,#,Kenneth ,2013-01-08 00:00:00+00,000000000107,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,5690,5787,TX,2661,STATE,0,5690
Segarra,#,Jose,2020-05-30 00:00:00+00,At Large,LOWER,Killeen,2016-05-18 00:00:00+00,Killeen City Council,,201690,858489,TX,4522,LOCAL,1,174039
Rodríguez,#,José,2021-01-12 00:00:00+00,000000000029,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Democrat,195328,754828,TX,2664,STATE,1,14443
Wilemon,#,Kathryn,2013-05-30 00:00:00+00,000000000004,LOWER,Arlington,2011-05-01 00:00:00+00,Arlington City Council,,54428,1147,TX,1646,LOCAL,0,4903
Allen,#,Alma,2019-01-08 00:00:00+00,131,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,192869,760085,TX,2661,STATE,1,1129
Perry,#,James,2015-01-20 00:00:00+00,TX,EXEC,,2011-01-18 00:00:00+00,Texas Governor,Republican,87900,863,TX,4440,STATE,2,4716
Duncan,#,Rufus,2011-05-01 00:00:00+00,000000000005,LOWER,Lufkin,2008-05-01 00:00:00+00,Lufkin City Council,,844,1461,TX,1662,LOCAL,0,844
Aycock,#,Jimmie,2013-01-08 00:00:00+00,000000000054,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,15931,5821,TX,2661,STATE,0,15931
Huffman,#,Joan,2019-01-08 00:00:00+00,000000000017,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Republican,195316,754816,TX,2664,STATE,1,6031
Copeland,#,Jeff,2020-05-09 00:00:00+00,At Large,LOWER,Grand Prairie,2013-11-20 00:00:00+00,Grand Prairie City Council,,197176,858519,TX,4199,LOCAL,1,174857
Callahan,#,Rickey,2019-06-01 00:00:00+00,5,LOWER,Dallas,2013-06-03 00:00:00+00,Dallas City Council,,198808,758064,TX,4287,LOCAL,1,54253
Moody,#,Joe,2019-01-08 00:00:00+00,78,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,194265,760032,TX,2661,STATE,1,28587
Patrick,29457,Dan,2019-01-01 00:00:00+00,TX,EXEC,,2015-01-20 00:00:00+00,Texas Lieutenant Governor,Republican,179053,863,TX,2590,STATE,2,16731
Lewis,#,Tryon,2013-01-08 00:00:00+00,000000000081,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,18003,5878,TX,2661,STATE,0,18003
Putnam,#,Joe,2015-06-22 00:00:00+00,4,LOWER,Irving,2013-06-01 00:00:00+00,Irving City Council,,110503,760548,TX,4313,LOCAL,1,78735
Boroughs,#,Tandy,2019-05-20 00:00:00+00,At Large,LOWER,Mesquite,2017-05-15 00:00:00+00,Mesquite City Council,,195704,858527,TX,3748,LOCAL,1,173581
Frank,#,James,2015-01-05 00:00:00+00,000000000069,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56742,754718,TX,2661,STATE,0,28581
Wilson,#,Erik,2017-06-01 00:00:00+00,8,LOWER,Dallas,2015-06-22 00:00:00+00,Dallas City Council,,160115,758055,TX,4287,LOCAL,1,110416
